Country,Density(P/Km2),Armed Forces,GDP,Labor force participation(%),Unemployment rate,Total tax rate,CPI,Self-paid Health,Birth Rate,Forested Area(%),Agricultural Land(%),Primary educ. enr.(%),Cluster
Cambodia,0.43690436274867883,0.8147752072002971,0.31057268402609717,0.9077868852459017,0.02100391598433607,0.15361139369277724,0.07595657559441271,0.709043250327654,0.40473790322580644,0.538148524923703,0.3695121951219512,0.5650557620817843,poor
Cameroon,0.3711876126527299,0.675795905988081,0.3475848707795577,0.7807377049180326,0.11712353150587397,0.5055951169888098,0.05409741872636853,0.8440366972477065,0.7305947580645162,0.3997965412004069,0.24390243902439024,0.5154894671623297,poor
Canada,0.06439669665737752,0.7494058504454996,0.7403935105597026,0.555327868852459,0.1947312210751157,0.167853509664293,0.049288125123351234,0.12188728702490172,0.0932459677419355,0.38860630722278744,0.07682926829268294,0.4845105328376703,rich
Central African Republic,0.13849540627162585,0.6021896835811533,0.05213973121494275,0.6967213114754098,0.12780348878604486,0.664292980671414,0.19036023646376155,0.44954128440366975,0.7295866935483872,0.3621566632756867,0.09268292682926829,0.4981412639405204,poor
Chad,0.19419458892429878,0.7010753844421493,0.22038011277975667,0.6700819672131149,0.06407974368102527,0.5645981688708037,0.05168962061803306,0.6697247706422018,0.9014616935483872,0.038657171922685654,0.47682926829268296,0.30978934324659224,medium_poor
Chile,0.27699081254325164,0.7847405446668424,0.5527233607696886,0.5040983606557379,0.24919900320398722,0.26449643947100715,0.0858433299143686,0.3525557011795545,0.15196572580645162,0.24720244150559514,0.25121951219512195,0.49070631970260237,rich
China,0.49648274228697065,0.9921273669201036,0.9924105052474053,0.6147540983606559,0.1505873976504094,0.5208545269582909,0.06990848880226253,0.35517693315858456,0.11340725806451613,0.2278738555442523,0.6780487804878049,0.4758364312267659,rich
Colombia,0.3468694142430009,0.8766598035487725,0.5668873508299956,0.6311475409836065,0.3424706301174796,0.6429298067141405,0.10571905021367711,0.17038007863695942,0.21370967741935487,0.5361139369277722,0.4841463414634146,0.6530359355638166,rich
Republic of the Congo,0.21867066331145094,0.6293548192706706,0.21576477438452413,0.6434426229508199,0.3339266642933429,0.47100712105798576,0.06909284924265702,0.5045871559633027,0.6668346774193548,0.6653102746693795,0.3719512195121951,0.5551425030978933,poor
Costa Rica,0.44330492271189603,0.6171395979503427,0.39573630496998824,0.4938524590163935,0.4186543253826985,0.5116988809766023,0.07880789211777106,0.2123197903014417,0.19077620967741937,0.555442522889115,0.4134146341463415,0.6381660470879801,rich
Croatia,0.4040920468739253,0.6565208854146586,0.3934391682663869,0.2704918032786885,0.24350302598789605,0.1271617497456765,0.030941167344581855,0.12975098296199217,0.0655241935483871,0.34994913530010174,0.32926829268292684,0.42998760842627004,rich
Cyprus,0.4770498984621433,0.6486293745926285,0.30046534342947107,0.514344262295082,0.2556069775720897,0.14649033570701933,0.010329543215931158,0.5058977719528178,0.10231854838709681,0.19023397761953204,0.14146341463414633,0.4646840148698884,rich
Czech Republic,0.48446756440303795,0.6729443479380901,0.5387023283161887,0.46311475409836067,0.06550373798504806,0.38758901322482203,0.04856907960157031,0.12450851900393188,0.10836693548387094,0.3519837232960326,0.5439024390243903,0.4820322180916977,rich
Democratic Republic of the Congo,0.3296521626224883,0.7910267604795475,0.368197989445207,0.5225409836065573,0.14773940904236385,0.434384537131231,0.0902202936684775,0.4207077326343382,0.8765120967741935,0.683621566632757,0.13414634146341461,0.5724907063197026,poor
Denmark,0.48265366330278714,0.6443052919047892,0.5743559271607639,0.49590163934426235,0.17159131363474547,0.16073245167853512,0.03238228884826344,0.11009174311926605,0.10584677419354838,0.14954221770091555,0.748780487804878,0.48946716232961573,rich
Djibouti,0.3385544921905175,0.6347175996327802,0.09366390873733765,0.45491803278688536,0.3634745461018157,0.3041709053916582,0.05810976945729851,0.19790301441677588,0.37978830645161293,0.0020345879959308244,0.8878048780487806,0.16728624535315983,medium_poor
Dominican Republic,0.5448386549593006,0.7484687244576853,0.43339276353895784,0.5389344262295082,0.20469918120327518,0.4150559511698881,0.0938936984858072,0.5032765399737877,0.33039314516129037,0.42421159715157686,0.5865853658536586,0.543990086741016,rich
Ecuador,0.40063802392083314,0.7116768013959154,0.452909889410686,0.6147540983606559,0.13812744749021005,0.2685656154628688,0.06764809041241415,0.5032765399737877,0.33568548387096775,0.5106815869786369,0.2634146341463415,0.5142503097893433,poor
Egypt,0.4469948627664484,0.9136971605641072,0.560086975292462,0.17213114754098358,0.37985048059807763,0.37029501525941,0.3210574351874025,0.7431192660550459,0.5035282258064515,0.0010172939979654122,0.03902439024390244,0.5514250309789342,medium_rich
El Salvador,0.5862957922356673,0.7132914033393448,0.31031780490127403,0.4323770491803278,0.1431114275542898,0.28891149542217703,0.034760011981563865,0.2961992136304063,0.2986391129032258,0.12817904374364192,0.9243902439024391,0.40892193308550173,medium_poor
Equatorial Guinea,0.35716606958307673,0.4629166442607048,0.21771482715936763,0.4918032786885247,0.22570309718761125,0.7263479145473042,0.0681545424512926,0.8741808650065531,0.6764112903225807,0.5645981688708037,0.11585365853658536,0.0,poor
Estonia,0.298408956477053,0.582916523877911,0.3257852860234549,0.5245901639344264,0.1787112851548594,0.40488301119023395,0.062781699716699,0.22935779816513768,0.11340725806451613,0.5218718209562564,0.27439024390243905,0.4386617100371747,poor
Ethiopia,0.4607609570121266,0.792997604334432,0.44139861382983936,0.8524590163934427,0.0708437166251335,0.30213631739572744,0.1118485202002708,0.4259501965923984,0.6537298387096775,0.1271617497456765,0.4353658536585366,0.4857496902106567,medium_poor
Fiji,0.35466967213611666,0.5557541791641991,0.14651929931698815,0.4016393442622952,0.14275542897828408,0.2451678535096643,0.08672834336740576,0.21100917431192662,0.37500000000000006,0.5686673448626653,0.27682926829268295,0.5526641883519207,poor
Finland,0.23269220638110402,0.678531045651119,0.5476392648176645,0.4323770491803278,0.2313990744037024,0.29094608341810785,0.03770608402095976,0.1913499344692005,0.05544354838709675,0.7436419125127162,0.08414634146341463,0.4758364312267659,poor
France,0.4650347205782107,0.8465736198954634,0.7865895957878939,0.35040983606557385,0.2969028123887505,0.5361139369277721,0.031567404351587225,0.01965923984272608,0.1234879032258065,0.31739572736520855,0.6317073170731707,0.5043370508054522,rich
Gabon,0.15177756920711336,0.5932436953546562,0.26033713855949303,0.305327868852459,0.7087931648273408,0.3977619532044761,0.06290431991766798,0.2699868938401049,0.6353326612903225,0.9155645981688708,0.23658536585365852,0.9677819083023543,poor
The Gambia,0.5524155931279464,0.4629166442607048,0.02836115231613956,0.4385245901639345,0.3193307226771094,0.41098677517802645,0.166741520720862,0.19659239842726084,0.8099798387096775,0.4923702950152594,0.7219512195121951,0.44857496902106575,medium_poor
Georgia,0.3733800844623908,0.6811589010819226,0.26685752129921614,0.6209016393442623,0.509433962264151,0.019328585961342834,0.08968223904051875,0.6815203145478375,0.1781754032258065,0.4130213631739573,0.4134146341463415,0.45600991325898377,poor
Germany,0.5529397683176477,0.8108007597618805,0.8225372534902657,0.4672131147540983,0.10501957992168032,0.4150559511698881,0.0390888329380259,0.0943643512450852,0.078125,0.33265513733468977,0.5743902439024391,0.5229244114002477,rich
Ghana,0.48265366330278714,0.6486293745926285,0.40410107947340057,0.610655737704918,0.15094339622641512,0.4821973550356053,0.2992046100808545,0.4036697247706423,0.5798891129032258,0.4191251271617498,0.8341463414634147,0.5328376703841388,medium_poor
Greece,0.4170330351722241,0.7967734697849462,0.5220782718830237,0.2827868852459017,0.6105375578497686,0.44659206510681587,0.008456175299543123,0.3958060288335518,0.04284274193548385,0.32248219735503564,0.5731707317073171,0.4684014869888474,rich
Guatemala,0.5074517402953962,0.7148680119947928,0.4181089383656964,0.4979508196721312,0.08437166251334995,0.2767039674465921,0.10988212142282627,0.6618610747051114,0.4576612903225807,0.33265513733468977,0.4317073170731707,0.4969021065675342,medium_rich
Guinea,0.36437168509298745,0.6347175996327802,0.23930984800812727,0.48155737704918034,0.149875400498398,0.6236012207527977,0.2930762855491835,0.6448230668414154,0.7550403225806452,0.26246185147507634,0.7121951219512195,0.36802973977695175,medium_poor
Guinea-Bissau,0.39887486299091746,0.5557541791641991,0.0,0.6967213114754098,0.08472766108935566,0.38148524923702953,0.035888269621211055,0.41808650065530806,0.7240423387096775,0.7100712105798576,0.7000000000000001,0.705080545229244,medium_poor
Guyana,0.06439669665737752,0.5364838100879846,0.11995443274196216,0.3729508196721312,0.4186543253826985,0.22990844354018314,0.04782254495896043,0.4613368283093054,0.3419858870967742,0.8535096642929808,0.0975609756097561,0.44609665427509293,poor
Haiti,0.6214532047074431,0.0,0.19081461745129769,0.598360655737705,0.4873620505517978,0.353001017293998,0.17793680370834708,0.40629095674967236,0.4523689516129033,0.03560528992878942,0.8073170731707316,0.6418835192069391,medium_poor
Honduras,0.428768381750365,0.6729443479380901,0.3026737316368795,0.6311475409836065,0.18867924528301885,0.31637843336724314,0.12506660615824838,0.5740498034076016,0.3830645161290323,0.4069175991861648,0.34512195121951217,0.36802973977695175,poor
Hungary,0.45175255764272326,0.7100223297198746,0.4946795059404079,0.37909836065573765,0.11783552865788537,0.3041709053916582,0.06155275206602728,0.31061598951507213,0.08064516129032256,0.23296032553407936,0.7048780487804878,0.4832713754646839,rich
Iceland,0.03626633882784569,0.0,0.29886916117046036,0.7581967213114755,0.09789960840156639,0.2431332655137335,0.07915661296108345,0.15334207077326345,0.1411290322580645,0.00508646998982706,0.22073170731707317,0.4783147459727385,poor
India,0.6357940993132901,1.0,0.7825346734097991,0.23155737704918034,0.1876112495550018,0.4242115971515769,0.17985734697377231,0.783748361730013,0.28881048387096775,0.24211597151576808,0.7292682926829268,0.6344485749690211,medium_rich
Indonesia,0.4948348240303114,0.8994630738132221,0.695016808855411,0.6045081967213115,0.16375934496262018,0.2248219735503561,0.12673847576004516,0.5635648754914809,0.2941028225806452,0.5076297049847406,0.37682926829268293,0.5526641883519207,rich
Iran,0.3620152809435857,0.887207096469351,0.5998142432344751,0.13729508196721318,0.4019223923104308,0.3733468972533063,0.515887200825565,0.45085190039318485,0.3119959677419355,0.0671414038657172,0.33658536585365856,0.6059479553903345,medium_rich
Iraq,0.4342502867927367,0.8208096442276824,0.5333719346968797,0.10245901639344257,0.45318618725525106,0.23194303153611395,0.057136660264952344,0.9331585845347313,0.5715725806451613,0.019328585961342827,0.25365853658536586,0.5811648079306072,medium_rich
Republic of Ireland,0.4023768646130934,0.6100807291775633,0.5857592134666905,0.4938524590163935,0.17230331078675684,0.1841302136317396,0.02197857673120085,0.12975098296199217,0.15372983870967744,0.11190233977619532,0.7792682926829269,0.4845105328376703,rich
Israel,0.6171270563695702,0.8100521041665658,0.5874463908258831,0.5327868852459017,0.1342114631541474,0.17599186164801628,0.026354780526166355,0.2503276539973788,0.3629032258064517,0.07833163784333673,0.29268292682926833,0.5340768277571252,rich
Italy,0.533768197024677,0.8547800890512587,0.7550575653221139,0.23770491803278682,0.3488786044855821,0.5198372329603256,0.033113809957152185,0.22935779816513768,0.02268145161290322,0.32349949135300105,0.5195121951219512,0.4969021065675342,rich
Jamaica,0.5691177030732193,0.5557541791641991,0.25908994396267726,0.5737704918032787,0.28159487362050556,0.2756866734486267,0.14835484601063742,0.24115334207077327,0.24445564516129037,0.3143438453713123,0.4926829268292683,0.3618339529120199,rich
Japan,0.5992563632837525,0.8356970199475615,0.8513324058612755,0.4856557377049182,0.07831968672125311,0.3936927772126145,0.01887422939656913,0.10222804718217564,0.025201612903225812,0.6968463886063072,0.1426829268292683,0.4584882280049566,rich
Jordan,0.4607609570121266,0.7813614863540903,0.3600799533720598,0.026639344262294973,0.5208259166963333,0.20956256358087488,0.07115169283043188,0.25950196592398433,0.39264112903225806,0.011190233977619533,0.13902439024390245,0.24411400247831472,medium_rich
Kazakhstan,0.12364721137758142,0.7484687244576853,0.5063180093435058,0.6311475409836065,0.1601993592025632,0.20752797558494407,0.18367862129297086,0.4390563564875492,0.3873487903225807,0.012207527975584944,0.9731707317073172,0.5278810408921933,medium_poor
Kenya,0.4355843093101075,0.6884754624059953,0.44074667188807704,0.752049180327869,0.09077963688145248,0.29704984740590035,0.17997385626620988,0.3682830930537353,0.5632560483870968,0.07934893184130214,0.5841463414634146,0.5130111524163569,medium_poor
Kuwait,0.5529397683176477,0.678531045651119,0.47632149023593673,0.7274590163934427,0.07440370238519046,0.05086469989827061,0.07352818295675001,0.11926605504587158,0.19002016129032256,0.004069175991861649,0.0951219512195122,0.379182156133829,rich
Kyrgyzstan,0.30970581930356644,0.6668491202331349,0.19027395001578995,0.44672131147540983,0.2221431114275543,0.2136317395727365,0.13554066902255046,0.562254259501966,0.5216733870967742,0.0335707019328586,0.6634146341463415,0.5675340768277569,medium_poor
Laos,0.3022881533626718,0.7884787788214674,0.26933503506878154,0.8299180327868854,0.019223923104307587,0.16378433367243136,0.09471133533620146,0.5255570117955439,0.4322076612903227,0.8351983723296033,0.11829268292682926,0.503097893432466,poor
Latvia,0.2944065901126609,0.582916523877911,0.3344024362877578,0.4795081967213115,0.22890708437166252,0.30620549338758907,0.049544512828159304,0.4757536041939712,0.09072580645161288,0.5493387589013226,0.3719512195121951,0.46592317224287483,poor
Lebanon,0.6814608625534577,0.7564653705721398,0.3806230657150391,0.18442622950819676,0.21858312566749735,0.24618514750762976,0.08151729729090995,0.3512450851900394,0.28099798387096775,0.13631739572736523,0.776829268292683,0.41263940520446096,medium_rich
Lesotho,0.40063802392083314,0.5093270455822672,0.06273380877949997,0.612704918032787,0.8301886792452831,0.05696846388606308,0.1358874768723608,0.15203145478374835,0.5143649193548387,0.016276703967446595,0.9390243902439024,0.7323420074349442,medium_poor
Liberia,0.36437168509298745,0.5093270455822672,0.0856333365277191,0.7848360655737705,0.09683161267354931,0.38860630722278744,0.24368095169706372,0.18741808650065533,0.6713709677419355,0.4384537131230926,0.33414634146341465,0.28872366790582393,poor
Libya,0.06439669665737752,0.0,0.37809355362635166,0.23975409836065587,0.6575293698825205,0.2502543234994914,0.07141402388050766,0.41153342070773274,0.31325604838709675,0.0010172939979654122,0.09878048780487805,0.5848822800495662,poor
Lithuania,0.3385544921905175,0.6991331495924455,0.3822599152690018,0.48360655737704916,0.22285510857956567,0.3519837232960326,0.053415047261297754,0.3512450851900394,0.09072580645161288,0.3540183112919634,0.5682926829268293,0.5216852540272615,rich
Luxembourg,0.5539816250865033,0.5093270455822672,0.41026961316940724,0.4364754098360655,0.1876112495550018,0.12614445574771108,0.04497396957187938,0.06946264744429882,0.09828629032258068,0.36317395727365215,0.6475609756097561,0.5018587360594794,rich
Madagascar,0.3521228390207519,0.6699660187595787,0.24299576806609968,0.985655737704918,0.05945176219295123,0.3082400813835198,0.18626474054985875,0.21494102228047185,0.6617943548387095,0.21770091556459817,0.8609756097560977,0.9999999999999999,medium_poor
Malawi,0.5319278146825482,0.6443052919047892,0.18016740060508551,0.793032786885246,0.197935208259167,0.2695829094608342,0.43290213897006713,0.07470511140235912,0.6985887096774193,0.33774160732451686,0.7414634146341463,0.9999999999999999,medium_poor
Malaysia,0.4420505446858526,0.7920194283643641,0.579175671190796,0.5389344262295082,0.1149875400498398,0.3123092573753815,0.06110910400061598,0.41153342070773274,0.2608366935483871,0.6876907426246185,0.31341463414634146,0.5390334572490706,rich
Maldives,0.8066321614701455,0.5707024189897628,0.15007255049584778,0.651639344262295,0.21537913848344606,0.22583926754832145,0.002016384967640672,0.14547837483617299,0.19657258064516125,0.0335707019328586,0.31341463414634146,0.4374225526641883,rich
Mali,0.22587627882136155,0.6565208854146586,0.26549154941542596,0.6721311475409837,0.2538269846920613,0.47304170905391657,0.0279555627396757,0.5373525557011796,0.8855846774193548,0.038657171922685654,0.4048780487804878,0.17100371747211884,medium_poor
Malta,0.773017956388921,0.5093270455822672,0.2480227556120993,0.37909836065573765,0.12032751868992525,0.3662258392675483,0.04067648619597164,0.416775884665793,0.07056451612903222,0.011190233977619533,0.3878048780487805,0.5353159851301116,rich
Mauritania,0.08738087254973576,0.6668491202331349,0.1791796419909817,0.16188524590163933,0.33677465290138847,0.600203458799593,0.0928296715399648,0.562254259501966,0.6877520161290323,0.0020345879959308244,0.46219512195121953,0.47211895910780666,medium_rich
Mauritius,0.6734757660154017,0.5364838100879846,0.24370150014243785,0.415983606557377,0.23424706301174797,0.14445574771108852,0.08126359944024664,0.5950196592398428,0.09576612903225806,0.19328585961342828,0.5097560975609756,0.4869888475836429,medium_rich
Mexico,0.39156476015509456,0.8526216426069413,0.7071192302116929,0.4651639344262295,0.11854752580989676,0.4791454730417091,0.10697188830474924,0.47313237221494103,0.28225806451612906,0.34486266531027465,0.6585365853658537,0.5452292441140024,rich
Moldova,0.4691683352121324,0.5932436953546562,0.22606854319736547,0.10450819672131151,0.19152723389106444,0.3123092573753815,0.15516946811517207,0.5360419397116645,0.0932459677419355,0.12817904374364192,0.8975609756097561,0.3568773234200743,medium_rich
Mongolia,0.0,0.6565208854146586,0.2412868181263499,0.444672131147541,0.21075115699537203,0.1800610376398779,0.20434145406635396,0.4456094364351246,0.44682459677419356,0.08138351983723296,0.8646341463414634,0.5229244114002477,medium_poor
Montenegro,0.34952349019894313,0.6293548192706706,0.1457547916682591,0.33606557377049184,0.5265218939124244,0.14445574771108852,0.04815742660851963,0.34731323722149415,0.13432459677419356,0.6256358087487284,0.22439024390243903,0.47335811648079307,poor
Morocco,0.4200708677456604,0.8317311235669194,0.4632327632084605,0.14959016393442615,0.31790672837308653,0.38453713123092575,0.03432908855667827,0.6264744429882045,0.3160282258064517,0.12817904374364192,0.828048780487805,0.6456009913258983,medium_rich
Mozambique,0.3296521626224883,0.6235251858133716,0.24905171854864117,0.8217213114754098,0.11213955144179424,0.2858596134282808,0.18295447694658673,0.01965923984272608,0.7842741935483872,0.4883011190233978,0.7670731707317073,0.6294919454770754,medium_poor
Myanmar,0.4200708677456604,0.8809754497614672,0.41726439235006163,0.4856557377049182,0.053043787824848705,0.23601220752797558,0.15872536664816717,0.8990825688073395,0.28099798387096775,0.44354018311291965,0.2304878048780488,0.6257744733581164,medium_rich
Namibia,0.03626633882784569,0.6486293745926285,0.22956123306988774,0.44057377049180335,0.7184051263794945,0.12919633774160733,0.1399234183160647,0.039318479685452185,0.560483870967742,0.08443540183112921,0.5670731707317074,0.7732342007434944,medium_poor
Nepal,0.5319278146825482,0.7790102358022541,0.3233015989724617,0.9385245901639345,0.046991812032751865,0.34384537131230924,0.19335204635248182,0.7221494102228048,0.3399697580645162,0.25839267548321465,0.34268292682926826,0.9950433705080545,medium_poor
Netherlands,0.6471916181884794,0.7116768013959154,0.6735343881664329,0.5245901639344264,0.11071555713777145,0.33774160732451686,0.04709999788795005,0.09174311926605506,0.08316532258064513,0.11393692777212615,0.6426829268292683,0.5254027261462205,rich
New Zealand,0.23269220638110402,0.6100807291775633,0.5206286544115986,0.653688524590164,0.141687433250267,0.27060020345879965,0.04275424932960448,0.09567496723460027,0.140625,0.39267548321464907,0.4865853658536585,0.47335811648079307,rich
Nicaragua,0.3689563340237705,0.6293548192706706,0.23084301934630025,0.5819672131147542,0.2402990388038448,0.5350966429298067,0.14885332472138724,0.4023591087811272,0.35887096774193555,0.2634791454730417,0.5060975609756098,0.7286245353159849,medium_poor
Niger,0.23915844175684906,0.6171395979503427,0.23414962869346834,0.6967213114754098,0.013527945888216446,0.39877924720244157,0.02957528667346243,0.6159895150720839,1.0,0.009155645981688708,0.43292682926829273,0.1598513011152417,medium_poor
Nigeria,0.5453952296006689,0.8227061114911075,0.6004560251065918,0.305327868852459,0.2851548593805625,0.2726347914547304,0.29824994445499087,0.8768020969855833,0.794102822580645,0.07324516785350967,0.9402439024390244,0.2837670384138785,medium_rich
Norway,0.21102808392731723,0.6729443479380901,0.589578255614013,0.528688524590164,0.11605553577785689,0.2868769074262462,0.058159588084641944,0.11795543905635651,0.10080645161290325,0.33774160732451686,0.025609756097560978,0.4770755885997521,rich
Oman,0.21867066331145094,0.7208277481360735,0.41847556376106043,0.7049180327868854,0.09184763260946956,0.19735503560528994,0.04088754417426754,0.014416775884665806,0.3223286290322581,0.0,0.048780487804878044,0.5154894671623297,rich
Pakistan,0.5753997690203048,0.921267763684233,0.5605035274985481,0.2991803278688525,0.15521537913848346,0.2634791454730417,0.18297095406722463,0.8020969855832242,0.550655241935484,0.019328585961342827,0.5756097560975609,0.4027261462205699,medium_rich
Panama,0.3755350762802503,0.6811589010819226,0.40381870192419234,0.5860655737704916,0.13563545745817018,0.29704984740590035,0.06260994776387308,0.3302752293577982,0.3170362903225807,0.62970498474059,0.36341463414634145,0.40396530359355654,poor
Papua New Guinea,0.2453091226461889,0.5557541791641991,0.302154608768765,0.18852459016393452,0.08437166251334995,0.29603255340793494,0.13613770179536555,0.006553079947575369,0.5209173387096775,0.7538148524923702,0.024390243902439025,0.5786864931846344,poor
Paraguay,0.23269220638110402,0.6836875718975225,0.34593203667000205,0.6987704918032787,0.1680313278746885,0.2746693794506613,0.11176510392332584,0.40891218872870255,0.3571068548387097,0.3835198372329604,0.6646341463414634,0.5278810408921933,medium_poor
Peru,0.27699081254325164,0.8020660023270475,0.5301235664796948,0.8114754098360655,0.11463154147383411,0.29298067141403866,0.0809634997266393,0.33551769331585846,0.29107862903225806,0.5869786368260428,0.21829268292682927,0.5588599752168525,poor
Philippines,0.60664297516574,0.7999113497251987,0.5825460345637961,0.4426229508196722,0.07333570665717337,0.35707019328585965,0.08057061121129738,0.6317169069462647,0.3566028225806452,0.28280773143438453,0.501219512195122,0.5662949194547707,medium_rich
